anchor_APE-A_atoms,anchor_APE-E_atoms,anchor_APE-P_atoms,anchor_DFG-D_atoms,anchor_DFG-F_atoms,anchor_DFG-G_atoms,anchor_motif,ape_motif_start_resi,ape_resi,chain,chain_key,dfg_resi,dfg_spatial,dihedral,expected_loop,flank_rmsd,flank_rmsd_addendum,gene,group,idx,ligand_type,loop_length,membership,n_loop_present,needs_v9_1_retrain,ood,pdb,recon_rmsd,source,z0,z1
,,,,,,ALE,,,,3LMGB,,DFGin,BLBplus,,4.49535443462073,,ERBB3,TYR_ERBB3_HUMAN,,ATPlike,30,,,False,True,,2.380056142807007,v9_addendum_latent,-20.06563949584961,18.43831253051757
,,,,,,PPE,,,,2BZJA,,DFGin,BLAminus,,6.053838124697713,,PIM1,CAMK_PIM1_HUMAN,,Type1,26,,,False,True,,2.380488872528076,v9_addendum_comprehensive,68.89498138427734,90.0978775024414
,,,,,,PPE,,,,6J5LA,,DFGin,None,,4.315914547919447,,NTRK1,TYR_NTRK1_HUMAN,,Type1,30,,,False,True,,2.381309986114502,v9_addendum_latent,-42.48599624633789,-56.29067993164063
,,,,,,PPE,,,,5KMKA,,DFGout,None,,4.207621441023693,,NTRK1,TYR_NTRK1_HUMAN,,Type3,30,,,False,True,,2.384593963623047,v9_addendum_comprehensive,-30.26687812805176,-107.13644409179688
,,,,,,PPE,,,,5KMLA,,DFGout,None,,4.204004964307695,,NTRK1,TYR_NTRK1_HUMAN,,Type3,30,,,False,True,,2.388998031616211,v9_addendum_comprehensive,-33.3681755065918,-111.94754791259766
,,,,,,SPE,,,,9UURA,,DFGin,BLAminus,,6.795172346415443,,MAP2K1,STE_MAP2K1_HUMAN,,ATPlike,26,,,False,True,,2.3892831802368164,v9_addendum_comprehensive,124.83745574951172,53.08607864379883
,,,,,,PPE,,,,3MY1A,,DFGin,BLAminus,,4.772734789115221,,CDK9,CMGC_CDK9_HUMAN,,Type1,32,,,False,True,,2.390122175216675,v9_addendum_latent,79.52220916748047,89.10436248779297
,,,,,,PPE,,,,7N4SA,,DFGin,BLBplus,,4.2025595948666,,BTK,TYR_BTK_HUMAN,,Type1,29,,,False,True,,2.39111590385437,v9_addendum_comprehensive,-36.2232666015625,29.0689697265625
,,,,,,PPE,,,,6D1YA,,DFGout,None,,4.313495626453216,,NTRK1,TYR_NTRK1_HUMAN,,Type3,30,,,False,True,,2.393995761871338,v9_addendum_comprehensive,-57.34617233276367,-106.77367401123048
,,,,,,PPE,,,,1K2PB,,DFGin,BLBplus,,4.225410575781942,,BTK,TYR_BTK_HUMAN,,No_ligand,29,,,False,True,,2.3940882682800293,v9_addendum_latent,38.0699462890625,30.988712310791016
,,,,,,ALE,,,,2RFDB,,DFGin,BLBtrans,,4.510005416810804,,EGFR,TYR_EGFR_HUMAN,,No_ligand,30,,,False,True,,2.396487236022949,v9_addendum_latent,-17.991533279418945,20.53609848022461
,,,,,,ALE,,,,4LQMA,,DFGin,BLAminus,,4.573266520631706,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,2.3984575271606445,v9_addendum_comprehensive,-2.304166316986084,66.64994812011719
,,,,,,PPE,,,,4BZNA,,DFGin,BLAminus,,6.045168948212432,,PIM1,CAMK_PIM1_HUMAN,,Type1,26,,,False,True,,2.3996894359588623,v9_addendum_comprehensive,72.423095703125,94.93540954589844
,,,,,,PPE,,,,3DJ7A,,DFGin,BLAminus,,4.856952138924246,,AURKA,CAMK_AURKA_MOUSE,,Type1.5_Front,26,,,False,True,,2.399749755859375,v9_addendum_comprehensive,19.84145736694336,67.5342788696289
,,,,,,SPE,,,,9UW4A,,DFGin,BLAminus,,6.666391999405784,,MAP2K1,STE_MAP2K1_HUMAN,,ATPlike,26,,,False,True,,2.40008807182312,v9_addendum_comprehensive,119.92808532714844,47.11322784423828
,,,,,,PPE,,,,5KMMA,,DFGout,None,,4.212929172688668,,NTRK1,TYR_NTRK1_HUMAN,,Type3,30,,,False,True,,2.401503324508667,v9_addendum_comprehensive,-28.90182876586914,-102.61833190917967
,,,,,,APE,,,,9LBFA,,DFGin,BLAplus,,4.967230134793322,,PAK2,STE_PAK2_HUMAN,,No_ligand,28,,,False,True,,2.402170181274414,v9_addendum_comprehensive,-83.97499084472656,75.05764770507812
,,,,,,PPE,,,,8DSOB,,DFGin,BLBplus,,4.212336367157477,,BTK,TYR_BTK_HUMAN,,Type1.5_Back,29,,,False,True,,2.4036593437194824,v9_addendum_comprehensive,-22.180883407592773,4.626722812652588
,,,,,,PPE,,,,3D14A,,DFGin,BLAminus,,4.824084425971825,,AURKA,CAMK_AURKA_MOUSE,,Type1.5_Front,26,,,False,True,,2.4042601585388184,v9_addendum_comprehensive,16.971193313598633,66.5606689453125
,,,,,,PPE,,,,6CYTA,,DFGin,BLAminus,,4.767642986130752,,CDK9,CMGC_CDK9_HUMAN,,No_ligand,32,,,False,True,,2.404398202896118,v9_addendum_latent,88.0301513671875,93.77328491210938
,,,,,,PPE,,,,5KMOA,,DFGout,None,,4.2080099225222245,,NTRK1,TYR_NTRK1_HUMAN,,Type1,30,,,False,True,,2.4080729484558105,v9_addendum_comprehensive,-44.10380172729492,-109.69863891601562
,,,,,,PPE,,,,5N9SA,,DFGin,ABAminus,,7.159836924416864,,TTK,OTHER_TTK_HUMAN,,Type1.5_Front,30,,,False,True,,2.4121899604797363,v9_addendum_latent,-90.4591827392578,50.49098205566406
,,,,,,PPE,,,,5L8KA,,DFGinter,None,,4.831761007712771,,AURKA,CAMK_AURKA_HUMAN,,ATPlike,26,,,False,True,,2.4186012744903564,v9_addendum_comprehensive,16.065549850463867,28.06882095336914
,,,,,,PPE,,,,4CLIA,,DFGin,ABAminus,,6.574478947591503,,ALK,TYR_ALK_HUMAN,,Type1,30,,,False,True,,2.421489715576172,v9_addendum_comprehensive,-24.16316032409668,34.256961822509766
,,,,,,PPE,,,,4OGRI,,DFGin,BLAminus,,4.851109369349042,,CDK9,CMGC_CDK9_HUMAN,,Type1,32,,,False,True,,2.4218642711639404,v9_addendum_comprehensive,82.6144790649414,89.57898712158203
,,,,,,PPE,,,,6PMAA,,DFGout,None,,4.235784075650621,,NTRK1,TYR_NTRK1_HUMAN,,Type2,30,,,False,True,,2.4222354888916016,v9_addendum_comprehensive,-27.04826736450196,-95.65525817871094
,,,,,,PPE,,,,5L1ZA,,DFGin,BLAminus,,4.823357894318599,,CDK9,CMGC_CDK9_HUMAN,,No_ligand,32,,,False,True,,2.4227540493011475,v9_addendum_latent,82.49715423583984,88.2197494506836
,,,,,,PPE,,,,4OR5A,,DFGin,BLAminus,,4.762140192526391,,CDK9,CMGC_CDK9_HUMAN,,No_ligand,32,,,False,True,,2.423255205154419,v9_addendum_comprehensive,92.6472625732422,95.97806549072266
,,,,,,PPE,,,,5KMJA,,DFGout,None,,4.184011645245687,,NTRK1,TYR_NTRK1_HUMAN,,Type3,30,,,False,True,,2.423344612121582,v9_addendum_comprehensive,-30.50967788696289,-108.23684692382812
,,,,,,PPE,,,,6PL3A,,DFGout,None,,4.216364139190524,,NTRK1,TYR_NTRK1_HUMAN,,Type2,30,,,False,True,,2.426447868347168,v9_addendum_comprehensive,-28.038036346435547,-106.15347290039062
,,,,,,PPE,,,,5AA8A,,DFGin,ABAminus,,6.571135992372427,,ALK,TYR_ALK_HUMAN,,Type1,30,,,False,True,,2.426985740661621,v9_addendum_latent,-22.611814498901367,33.24750518798828
,,,,,,ALE,,,,3W32A,,DFGin,BLBplus,,4.593283622878842,,EGFR,TYR_EGFR_HUMAN,,Type1.5_Back,30,,,False,True,,2.432431221008301,v9_addendum_latent,-8.135529518127441,14.89911651611328
,,,,,,ALE,,,,6V5NA,,DFGin,BLBplus,,4.595773613600557,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,2.4328062534332275,v9_addendum_comprehensive,-18.374521255493164,0.3139873445034027
,,,,,,PPE,,,,4J8MA,,DFGin,BLAplus,,4.884655157464135,,AURKA,CAMK_AURKA_HUMAN,,Type1,26,,,False,True,,2.434997320175171,v9_addendum_latent,-91.06739044189452,57.850006103515625
,,,,,,PPE,,,,6PMBA,,DFGout,None,,4.247005080644703,,NTRK1,TYR_NTRK1_HUMAN,,Type2,30,,,False,True,,2.436849594116211,v9_addendum_latent,-31.014633178710938,-102.4690399169922
,,,,,,PPE,,,,6PL4A,,DFGout,BBAminus,,4.215860995695401,,NTRK1,TYR_NTRK1_HUMAN,,Type3,30,,,False,True,,2.436863899230957,v9_addendum_comprehensive,-30.00562858581543,-102.81171417236328
,,,,,,SPE,,,,9UW3A,,DFGin,BLAminus,,6.736389535188331,,MAP2K1,STE_MAP2K1_HUMAN,,ATPlike,26,,,False,True,,2.437318563461304,v9_addendum_comprehensive,118.54463958740234,53.02635955810547
,,,,,,SPE,,,,9UUXA,,DFGin,BLAminus,,6.758136979788929,,MAP2K1,STE_MAP2K1_HUMAN,,ATPlike,26,,,False,True,,2.439574718475342,v9_addendum_comprehensive,121.13996887207033,50.63186264038086
,,,,,,PPE,,,,3AOXA,,DFGin,ABAminus,,6.610765604538268,,ALK,TYR_ALK_HUMAN,,Type1,30,,,False,True,,2.4398193359375,v9_addendum_comprehensive,-13.426862716674805,28.07226181030273
,,,,,,PPE,,,,7JY4A,,DFGin,ABAminus,,6.549819979558324,,ALK,TYR_ALK_HUMAN,,"Allosteric,Type1",30,,,False,True,,2.4403693675994877,v9_addendum_latent,-21.731311798095703,27.10758209228516
,,,,,,PPE,,,,4YNEA,,DFGin,ABAminus,,4.261967698229662,,NTRK1,TYR_NTRK1_HUMAN,,Type1,30,,,False,True,,2.440767765045166,v9_addendum_latent,-48.5566520690918,-69.65086364746094
,,,,,,PPE,,,,5KMIA,,DFGout,None,,4.179828680661566,,NTRK1,TYR_NTRK1_HUMAN,,Type3,30,,,False,True,,2.441802978515625,v9_addendum_comprehensive,-29.773181915283203,-108.42173767089844
,,,,,,PPE,,,,3D15A,,DFGin,BLAminus,,4.886437671753107,,AURKA,CAMK_AURKA_MOUSE,,Type1.5_Front,26,,,False,True,,2.4442005157470703,v9_addendum_litsearch,20.21173667907715,86.48786163330078
,,,,,,PPE,,,,4CTBA,,DFGin,ABAminus,,6.579956437939789,,ALK,TYR_ALK_HUMAN,,Type1,30,,,False,True,,2.4476680755615234,v9_addendum_latent,-25.09583854675293,36.15292739868164
,,,,,,ALE,,,,6V6OB,,DFGin,BLBtrans,,4.675231442311055,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,2.4497907161712646,v9_addendum_latent,-20.52152633666992,-0.3111741840839386
,,,,,,PPE,,,,5NG3B,,DFGin,BLBplus,,2.814344878656457,,RIPK2,TKL_RIPK2_HUMAN,,No_ligand,33,,,False,True,,2.4512734413146973,v9_addendum_comprehensive,-36.68463897705078,46.39555358886719
,,,,,,PPE,,,,4CD0A,,DFGin,ABAminus,,6.597391994182629,,ALK,TYR_ALK_HUMAN,,Type1,30,,,False,True,,2.453537940979004,v9_addendum_latent,-23.627347946166992,35.385982513427734
,,,,,,APE,,,,9D3FA,,DFGin,BLAminus,,6.770248288715493,,WNK1,OTHER_WNK1_RAT,,No_ligand,26,,,False,True,,2.4543886184692383,v9_addendum_comprehensive,-15.473788261413574,28.57536697387696
,,,,,,PPE,,,,4CCUA,,DFGin,ABAminus,,6.601470547204996,,ALK,TYR_ALK_HUMAN,,Type1,30,,,False,True,,2.4544239044189453,v9_addendum_latent,-21.93807601928711,35.02194595336914
,,,,,,PPE,,,,4FODA,,DFGin,ABAminus,,6.555946920194604,,ALK,TYR_ALK_HUMAN,,Type1,30,,,False,True,,2.4580535888671875,v9_addendum_latent,-9.88085651397705,26.24061584472656
,,,,,,PPE,,,,4IMYA,,DFGin,BLAminus,,4.846159881272248,,CDK9,CMGC_CDK9_HUMAN,,Type1.5_Back,32,,,False,True,,2.458359956741333,v9_addendum_comprehensive,83.02459716796875,83.59135437011719
,,,,,,PPE,,,,4UZDB,,DFGin,None,,4.985463380483575,,AURKA,CAMK_AURKA_HUMAN,,Type1.5_Front,26,,,False,True,,2.461110115051269,v9_addendum_latent,-37.278621673583984,-66.40755462646484
,,,,,,PPE,,,,4ANQA,,DFGin,ABAminus,,6.566896640655224,,ALK,TYR_ALK_HUMAN,,Type1,30,,,False,True,,2.461427688598633,v9_addendum_latent,-25.591346740722656,39.05978012084961
,,,,,,PPE,,,,7R7RA,,DFGin,ABAminus,,6.603896038113702,,ALK,TYR_ALK_HUMAN,,Type1,30,,,False,True,,2.461533069610596,v9_addendum_comprehensive,-23.668163299560547,25.88242149353028
,,,,,,PPE,,,,6NSSA,,DFGout,None,,4.204189782491716,,NTRK1,TYR_NTRK1_HUMAN,,Type3,30,,,False,True,,2.467744827270508,v9_addendum_comprehensive,-30.929048538208008,-106.44535064697266
,,,,,,PPE,,,,6PL2A,,DFGout,BBAminus,,4.206874953613021,,NTRK1,TYR_NTRK1_HUMAN,,Type2,30,,,False,True,,2.4681053161621094,v9_addendum_comprehensive,-31.61640739440918,-88.0901870727539
,,,,,,PPE,,,,4ANSA,,DFGin,ABAminus,,6.559358417902249,,ALK,TYR_ALK_HUMAN,,Type1,30,,,False,True,,2.4700138568878174,v9_addendum_comprehensive,-27.469606399536133,40.96805191040039
,,,,,,PPE,,,,4OGRA,,DFGin,BLAminus,,4.832846709499187,,CDK9,CMGC_CDK9_HUMAN,,Type1,32,,,False,True,,2.4707369804382324,v9_addendum_comprehensive,90.2060775756836,91.87933349609376
,,,,,,PPE,,,,4CMOA,,DFGin,ABAminus,,6.572399503646809,,ALK,TYR_ALK_HUMAN,,Type1,30,,,False,True,,2.470921516418457,v9_addendum_comprehensive,-26.503353118896484,40.8741455078125
,,,,,,PPE,,,,2NP8A,,DFGin,ABAminus,,4.829373061645969,,AURKA,CAMK_AURKA_HUMAN,,Type1,26,,,False,True,,2.471039295196533,v9_addendum_litsearch,29.8205509185791,124.60554504394533
,,,,,,ALE,,,,2WD1A,,DFGin,BLBplus,,4.478255829300199,,MET,TYR_MET_HUMAN,,Type1,32,,,False,True,,2.473349094390869,v9_addendum_latent,-26.015010833740234,-76.40180206298828
,,,,,,PPE,,,,6PMCA,,DFGout,None,,4.230806254941303,,NTRK1,TYR_NTRK1_HUMAN,,Type2,30,,,False,True,,2.4736390113830566,v9_addendum_comprehensive,-28.02031135559082,-90.80207824707033
,,,,,,PPE,,,,5AA9A,,DFGin,ABAminus,,6.576620067445429,,ALK,TYR_ALK_HUMAN,,Type1,30,,,False,True,,2.473644256591797,v9_addendum_latent,-21.248645782470703,37.39900207519531
,,,,,,PPE,,,,7JYSA,,DFGin,ABAminus,,6.549020072191095,,ALK,TYR_ALK_HUMAN,,Type1,30,,,False,True,,2.4744348526000977,v9_addendum_latent,-18.877349853515625,23.450244903564453
,,,,,,PPE,,,,5P9MA,,DFGin,BLBplus,,4.171363632714565,,BTK,TYR_BTK_HUMAN,,Type1.5_Back,29,,,False,True,,2.474731922149658,v9_addendum_latent,-50.11224365234375,35.36642074584961
,,,,,,ALE,,,,4IWDA,,DFGin,ABAminus,,4.525597195819652,,MET,TYR_MET_HUMAN,,"Allosteric,Type1",32,,,False,True,,2.474806785583496,v9_addendum_latent,54.047393798828125,33.92306900024414
,,,,,,PPE,,,,4EC8A,,DFGin,BLAminus,,4.753933399886653,,CDK9,CMGC_CDK9_HUMAN,,No_ligand,32,,,False,True,,2.475128650665283,v9_addendum_comprehensive,74.35108184814453,82.53526306152344
,,,,,,ALE,,,,3KEXA,,DFGin,BLBplus,,4.508678120897799,,ERBB3,TYR_ERBB3_HUMAN,,ATPlike,30,,,False,True,,2.4765517711639404,v9_addendum_comprehensive,-17.92257308959961,13.792704582214355
,,,,,,PPE,,,,7R7KA,,DFGin,ABAminus,,6.605938202630707,,ALK,TYR_ALK_HUMAN,,Type1,30,,,False,True,,2.4777607917785645,v9_addendum_comprehensive,-26.53165435791016,40.12765884399414
,,,,,,PPE,,,,4OGRE,,DFGin,BLAminus,,4.781294657179583,,CDK9,CMGC_CDK9_HUMAN,,Type1,32,,,False,True,,2.4808270931243896,v9_addendum_comprehensive,83.5491714477539,81.15911865234375
,,,,,,PPE,,,,5P9JA,,DFGin,BLBplus,,4.181176146264865,,BTK,TYR_BTK_HUMAN,,Type1.5_Back,29,,,False,True,,2.4852330684661865,v9_addendum_latent,-15.63820743560791,-8.420236587524414
,,,,,,APE,,,,8W3DD,,DFGin,BLAminus,,4.146429587267875,,FGFR2,TYR_FGFR2_HUMAN,,Type1.5_Back,30,,,False,True,,2.486234664916992,v9_addendum_comprehensive,39.89076232910156,73.4958267211914
,,,,,,PPE,,,,5IUIA,,DFGin,ABAminus,,6.554391265371797,,ALK,TYR_ALK_HUMAN,,Type1,30,,,False,True,,2.486309289932251,v9_addendum_latent,-21.338165283203125,31.151805877685547
,,,,,,PPE,,,,3MIAA,,DFGin,BLAminus,,4.826911678988376,,CDK9,CMGC_CDK9_HUMAN,,ATPlike,32,,,False,True,,2.494997024536133,v9_addendum_comprehensive,87.24183654785156,94.00138854980467
,,,,,,ALE,,,,4R1VA,,DFGin,BLBplus,,4.552535806336979,,MET,TYR_MET_HUMAN,,Type1,32,,,False,True,,2.4966607093811035,v9_addendum_latent,-26.58861923217773,-74.36307525634766
,,,,,,PPE,,,,5A9UA,,DFGin,ABAminus,,6.574292043636955,,ALK,TYR_ALK_HUMAN,,Type1,30,,,False,True,,2.496917724609375,v9_addendum_latent,-24.67767333984375,38.49284362792969
,,,,,,PPE,,,,4CLJA,,DFGin,ABAminus,,6.575007713182348,,ALK,TYR_ALK_HUMAN,,Type1,30,,,False,True,,2.497532606124878,v9_addendum_comprehensive,-26.16402244567871,41.829383850097656
,,,,,,PPE,,,,5AAAA,,DFGin,ABAminus,,6.580677080928903,,ALK,TYR_ALK_HUMAN,,Type1,30,,,False,True,,2.4996042251586914,v9_addendum_comprehensive,-26.08580017089844,39.33434677124024
,,,,,,PPE,,,,4CMUA,,DFGin,ABAminus,,6.568710065846257,,ALK,TYR_ALK_HUMAN,,Type1,30,,,False,True,,2.5014538764953613,v9_addendum_latent,-24.917787551879883,39.15561294555664
,,,,,,ALE,,,,7JXPB,,DFGin,BLBplus,,4.605125544973527,,EGFR,TYR_EGFR_HUMAN,,"ATPlike,Type3",30,,,False,True,,2.5019633769989014,v9_addendum_comprehensive,-14.346104621887209,8.070687294006348
,,,,,,PPE,,,,6PMEB,,DFGin,None,,4.242262262400897,,NTRK1,TYR_NTRK1_HUMAN,,Type1,30,,,False,True,,2.5157582759857178,v9_addendum_comprehensive,-79.28524780273438,-104.82654571533205
,,,,,,PPE,,,,3MI9A,,DFGin,BLAminus,,4.784240544555677,,CDK9,CMGC_CDK9_HUMAN,,No_ligand,32,,,False,True,,2.5166077613830566,v9_addendum_latent,91.94400024414062,88.04439544677734
,,,,,,PPE,,,,5WR7A,,DFGout,None,,4.305407350562927,,NTRK1,TYR_NTRK1_HUMAN,,Type2,30,,,False,True,,2.517592430114746,v9_addendum_latent,-34.25680160522461,-96.5034408569336
,,,,,,ALE,,,,3KEXB,,DFGin,BLBplus,,4.508284171823442,,ERBB3,TYR_ERBB3_HUMAN,,ATPlike,30,,,False,True,,2.518246650695801,v9_addendum_latent,-13.326142311096191,13.094908714294434
,,,,,,PPE,,,,2YJSA,,DFGin,ABAminus,,6.539345637480939,,ALK,TYR_ALK_HUMAN,,No_ligand,30,,,False,True,,2.5185561180114746,v9_addendum_comprehensive,-19.66543197631836,23.521419525146484
,,,,,,ALE,,,,3BELA,,DFGin,BLBplus,,4.600097862162648,,EGFR,TYR_EGFR_HUMAN,,Type1.5_Back,30,,,False,True,,2.5200562477111816,v9_addendum_latent,-10.318110466003418,19.42263603210449
,,,,,,PPE,,,,5AABA,,DFGin,ABAminus,,6.562801872004571,,ALK,TYR_ALK_HUMAN,,Type1,30,,,False,True,,2.52099871635437,v9_addendum_comprehensive,-26.98932456970215,42.45440673828125
,,,,,,PPE,,,,8TU5A,,DFGin,BLBplus,,4.20560239333453,,BTK,TYR_BTK_HUMAN,,Type1,29,,,False,True,,2.5215206146240234,v9_addendum_latent,-33.96424865722656,31.78451538085937
,,,,,,APE,,,,9TYGB,,DFGin,BLAminus,,4.591034164615186,,MAPK1,CMGC_MAPK1_HUMAN,,ATPlike,31,,,False,True,,2.523422718048096,v9_addendum_comprehensive,46.189971923828125,42.40926742553711
,,,,,,PPE,,,,4IMYC,,DFGin,BLAminus,,4.846883879233321,,CDK9,CMGC_CDK9_HUMAN,,ATPlike,32,,,False,True,,2.523496150970459,v9_addendum_latent,78.96206665039062,77.81944274902344
,,,,,,ALE,,,,7JXPA,,DFGin,BLBplus,,4.610955314741737,,EGFR,TYR_EGFR_HUMAN,,"ATPlike,Type3",30,,,False,True,,2.523979663848877,v9_addendum_comprehensive,-16.892627716064453,8.42896842956543
,,,,,,PPE,,,,4OR5F,,DFGin,BLAminus,,4.763759418286986,,CDK9,CMGC_CDK9_HUMAN,,No_ligand,32,,,False,True,,2.5274457931518555,v9_addendum_comprehensive,96.30681610107422,87.69026947021484
,,,,,,ALE,,,,3VW8A,,DFGout,BBAminus,,4.235427612398508,,MET,TYR_MET_HUMAN,,Type2,32,,,False,True,,2.527548789978028,v9_addendum_latent,-59.445743560791016,-105.20008087158205
,,,,,,ALE,,,,4DEHA,,DFGin,BLBplus,,4.600603349572771,,MET,TYR_MET_HUMAN,,Type1,32,,,False,True,,2.5289463996887207,v9_addendum_comprehensive,-24.315439224243164,-73.52159881591797
,,,,,,ALE,,,,4AP7A,,DFGin,BLBplus,,4.479673839117954,,MET,TYR_MET_HUMAN,,Type1,32,,,False,True,,2.535628080368042,v9_addendum_comprehensive,-31.55168533325196,-98.5269775390625
,,,,,,APE,,,,9M41A,,DFGout,BBAminus,,4.863841343748169,,PAK2,STE_PAK2_HUMAN,,No_ligand,28,,,False,True,,2.5357203483581543,v9_addendum_comprehensive,13.979235649108888,40.866966247558594
,,,,,,PPE,,,,7VKOA,,DFGin,None,,4.298167144142011,,NTRK1,TYR_NTRK1_HUMAN,,Type1,30,,,False,True,,2.53661584854126,v9_addendum_latent,-38.19363784790039,-79.57434844970703
,,,,,,ALE,,,,2RGPA,,DFGin,BLBplus,,4.586784264958908,,EGFR,TYR_EGFR_HUMAN,,Type1.5_Back,30,,,False,True,,2.537230968475342,v9_addendum_latent,-10.383697509765623,20.14687728881836
,,,,,,ALE,,,,6SDCA,,DFGout,BBAminus,,4.498564099372651,,MET,TYR_MET_HUMAN,,Type2,32,,,False,True,,2.538135528564453,v9_addendum_comprehensive,-55.58361053466797,-103.86632537841795
,,,,,,APE,,,,7MTAG,,DFGin,BLAminus,,4.243977783759927,,GRK1,AGC_GRK1_BOVIN,,"Type1,Type1,Type1,Type1,Type1,Type1",28,,,False,True,,2.5394883155822754,v9_addendum_comprehensive,128.86756896972656,112.05330657958984
,,,,,,ALE,,,,1XKKA,,DFGin,BLBplus,,4.6120760131580365,,EGFR,TYR_EGFR_HUMAN,,Type1.5_Back,30,,,False,True,,2.5401906967163086,v9_addendum_comprehensive,-8.509267807006836,20.86922645568848
,,,,,,ALE,,,,3ZBXA,,DFGin,BLBplus,,4.468780863164293,,MET,TYR_MET_HUMAN,,Type1,32,,,False,True,,2.540360450744629,v9_addendum_comprehensive,-31.84521484375,-99.26139831542967
,,,,,,ALE,,,,8U8XA,,DFGout,None,,4.564159350968046,,ERBB2,TYR_ERBB2_HUMAN,,Type1,30,,,False,True,,2.5436697006225586,v9_addendum_latent,-32.444374084472656,22.33824157714844
,,,,,,ALE,,,,3ZXZA,,DFGin,BLBplus,,4.455817613342972,,MET,TYR_MET_HUMAN,,Type1,32,,,False,True,,2.544893741607666,v9_addendum_comprehensive,-33.34706497192383,-100.17752838134766
,,,,,,PPE,,,,7JYTA,,DFGin,ABAminus,,6.556603733460743,,ALK,TYR_ALK_HUMAN,,Type1,30,,,False,True,,2.546144485473633,v9_addendum_comprehensive,-21.43215560913086,31.208526611328125
,,,,,,APE,,,,7JHGA,,DFGin,None,,4.291749087114896,,PRKAA1,CAMK_PRKAA1_HUMAN,,Type1,27,,,False,True,,2.5527405738830566,v9_addendum_comprehensive,-11.315703392028809,13.419989585876465
,,,,,,ALE,,,,3ZC5A,,DFGin,BLBplus,,4.468018931538402,,MET,TYR_MET_HUMAN,,Type1,32,,,False,True,,2.5527713298797607,v9_addendum_comprehensive,-32.533294677734375,-97.45771026611328
,,,,,,PPE,,,,4TT7A,,DFGin,ABAminus,,6.538974890101201,,ALK,TYR_ALK_HUMAN,,"Allosteric,Allosteric",30,,,False,True,,2.555084705352783,v9_addendum_latent,-22.873193740844727,38.2302360534668
,,,,,,ALE,,,,3ZCLA,,DFGin,BLBplus,,4.468540626577381,,MET,TYR_MET_HUMAN,,Type1,32,,,False,True,,2.55822229385376,v9_addendum_latent,-33.21939468383789,-95.92945098876952
,,,,,,PPE,,,,5NG3C,,DFGin,BLBplus,,2.7588876671127824,,RIPK2,TKL_RIPK2_HUMAN,,No_ligand,33,,,False,True,,2.5588903427124023,v9_addendum_comprehensive,-38.93014144897461,52.53485107421875
,,,,,,ALE,,,,3LMGA,,DFGin,BLBplus,,4.504864236006105,,ERBB3,TYR_ERBB3_HUMAN,,ATPlike,30,,,False,True,,2.559635877609253,v9_addendum_latent,-17.307979583740234,17.299962997436523
,,,,,,ALE,,,,4AOIA,,DFGin,BLBplus,,4.463217175423607,,MET,TYR_MET_HUMAN,,Type1,32,,,False,True,,2.5658271312713623,v9_addendum_latent,-32.87069320678711,-99.45523071289062
,,,,,,ALE,,,,5HTIA,,DFGout,BBAminus,,4.482222138503685,,MET,TYR_MET_HUMAN,,Type2,32,,,False,True,,2.571091890335083,v9_addendum_comprehensive,-54.020015716552734,-99.82947540283205
,,,,,,APE,,,,8JQIB,,DFGin,BLBplus,,4.321724726096657,,FGFR1,TYR_FGFR1_HUMAN,,No_ligand,30,,,False,True,,2.5724823474884038,v9_addendum_comprehensive,-56.454010009765625,-0.3768461644649505
,,,,,,PPE,,,,5O0YA,,DFGin,BLAminus,,6.071977008294119,,TLK2,OTHER_TLK2_HUMAN,,ATPlike,35,,,False,True,,2.5752158164978027,v9_addendum_comprehensive,129.84527587890625,37.92829513549805
,,,,,,PPE,,,,7R61A,,DFGin,BLBplus,,4.195505506811156,,BTK,TYR_BTK_HUMAN,,Type1.5_Back,29,,,False,True,,2.5826492309570312,v9_addendum_latent,-12.661232948303224,-7.008754730224609
,,,,,,AIE,,,,2P4IA,,DFGout,BBAminus,,4.480385414810665,,TEK,TYR_TEK_HUMAN,,Type2,27,,,False,True,,2.585346221923828,v9_addendum_litsearch,1.8680119514465328,70.11509704589844
,,,,,,APE,,,,9UURB,,DFGin,BLAminus,,4.53690086085217,,MAPK3,CMGC_MAPK3_HUMAN,,ATPlike,31,,,False,True,,2.5875229835510254,v9_addendum_comprehensive,55.04230880737305,36.79298400878906
,,,,,,ALE,,,,4RIXC,,DFGin,BLBplus,,4.501837559412703,,ERBB3,TYR_ERBB3_HUMAN,,ATPlike,30,,,False,True,,2.5911200046539307,v9_addendum_latent,-44.487098693847656,2.5844321250915527
,,,,,,ALE,,,,5YA5A,,DFGin,BLBplus,,4.552144979907677,,MET,TYR_MET_HUMAN,,Type1,32,,,False,True,,2.593348264694214,v9_addendum_latent,-28.501867294311523,-86.98979949951172
,,,,,,APE,,,,7JHHA,,DFGin,None,,4.316048592058127,,PRKAA1,CAMK_PRKAA1_HUMAN,,No_ligand,27,,,False,True,,2.5944619178771973,v9_addendum_comprehensive,-10.03359317779541,9.48194694519043
